Property_ID,Area_sqft,Bedrooms,Bathrooms,Price,Location
3563,4777.0,5.0,4,4870116,Vijayawada
3564,3204.0,4.0,1,10725354,Bangalore
3565,2982.0,3.0,4,22648316,Mumbai
3566,1131.0,1.0,3,13783372,Vijayawada
3567,4916.0,,1,5524389,Hyderabad
3568,1234.0,5.0,2,20709007,Chennai
3569,2369.0,3.0,1,3960686,Hyderabad
3570,4404.0,1.0,3,13470282,Bangalore
3571,2970.0,1.0,3,15747713,Chennai
3572,602.0,1.0,4,16445531,Hyderabad
3573,805.0,3.0,3,17622301,Hyderabad
3574,4735.0,4.0,3,3417953,Hyderabad
3575,3221.0,1.0,3,8456779,Chennai
3576,3490.0,5.0,3,10856623,Hyderabad
3577,3793.0,1.0,2,19184449,Hyderabad
3578,3266.0,4.0,2,13550992,Bangalore
3579,3906.0,3.0,1,10559405,Hyderabad
3580,1497.0,1.0,4,19407739,Hyderabad
3581,1685.0,1.0,2,16696719,Mumbai
3582,1879.0,5.0,3,7591209,Chennai
3583,1270.0,5.0,4,14075664,Mumbai
3584,,1.0,2,24163020,Bangalore
3585,4175.0,1.0,1,24844303,Mumbai
3586,2555.0,5.0,3,21762472,Vijayawada
3587,,4.0,4,15668931,Chennai
3588,,2.0,2,11210583,Hyderabad
3589,4039.0,2.0,4,10533756,Mumbai
3590,2453.0,1.0,2,21293851,Mumbai
3591,3454.0,5.0,1,16567804,Hyderabad
3592,2103.0,3.0,3,2452602,Hyderabad
3593,3985.0,3.0,1,6963518,Bangalore
3594,4171.0,2.0,3,7276902,Mumbai
3595,4392.0,4.0,3,3898901,Mumbai
3596,4026.0,2.0,4,2672685,Vijayawada
3597,643.0,1.0,2,12180233,Vijayawada
3598,,4.0,1,13983017,Mumbai
3599,3218.0,3.0,1,7307290,Vijayawada
3600,3763.0,5.0,1,20485881,Mumbai
3601,1888.0,,4,17213686,Chennai
3602,3542.0,1.0,4,9925288,Bangalore
3603,819.0,2.0,4,24652124,Vijayawada
3604,2525.0,1.0,3,12036804,Mumbai
3605,3572.0,5.0,1,10902887,Vijayawada
3606,4113.0,3.0,3,2199444,Bangalore
3607,3048.0,5.0,1,12338406,Chennai
3608,4071.0,4.0,1,8337896,Hyderabad
3609,3374.0,5.0,2,18886242,Hyderabad
3610,1590.0,5.0,1,19483309,Vijayawada
3611,3546.0,4.0,4,24252144,Mumbai
3612,2412.0,2.0,4,7207249,Bangalore
3613,1403.0,5.0,4,16574475,Chennai
3614,1089.0,1.0,2,17943949,Chennai
3615,4156.0,5.0,2,16729785,Chennai
3616,2093.0,1.0,3,23515131,Hyderabad
3617,4245.0,4.0,1,6947565,Bangalore
3618,3491.0,5.0,1,1548648,Hyderabad
3619,2305.0,4.0,4,12179922,Vijayawada
3620,4116.0,4.0,4,13262329,Chennai
3621,3940.0,2.0,4,24086497,Bangalore
3622,653.0,5.0,4,17475242,Chennai
3623,3175.0,1.0,4,10778544,Hyderabad
3624,4191.0,1.0,4,24558209,Hyderabad
3625,1215.0,5.0,1,14378118,Hyderabad
3626,1554.0,,2,20708145,Chennai
3627,3033.0,2.0,4,20348012,Bangalore
3628,2229.0,2.0,1,3114468,Bangalore
3629,3381.0,1.0,4,17469841,Vijayawada
3630,1249.0,4.0,3,14000343,Chennai
3631,2947.0,2.0,3,4246455,Vijayawada
3632,3878.0,1.0,1,9642958,Vijayawada
3633,,1.0,2,10913191,Vijayawada
3634,4401.0,4.0,3,24219641,Vijayawada
3635,3161.0,5.0,3,17631534,Hyderabad
3636,,5.0,2,15300192,Vijayawada
3637,970.0,2.0,3,4691963,Bangalore
3638,1457.0,2.0,4,19458512,Vijayawada
3639,983.0,4.0,2,23863453,Hyderabad
3640,4477.0,2.0,3,12493198,Mumbai
3641,3152.0,4.0,2,20855885,Mumbai
3642,4934.0,1.0,4,5369005,Mumbai
3643,4890.0,2.0,3,18092353,Chennai
3644,3325.0,1.0,1,17598974,Bangalore
3645,4634.0,3.0,3,8178213,Hyderabad
3646,3893.0,4.0,3,20800733,Mumbai
3647,4851.0,3.0,4,12930576,Hyderabad
3648,4588.0,2.0,1,21853284,Hyderabad
3649,1522.0,1.0,1,19265710,Chennai
3650,3515.0,2.0,1,4462227,Mumbai
3651,3550.0,3.0,4,12972874,Vijayawada
3652,3646.0,2.0,4,5649956,Hyderabad
3653,1574.0,5.0,4,3712746,Mumbai
3654,1830.0,3.0,4,15106341,Hyderabad
3655,3035.0,2.0,4,4275614,Chennai
3656,2414.0,1.0,1,3333601,Chennai
3657,3534.0,2.0,2,23634526,Vijayawada
3658,1963.0,1.0,4,21810870,Chennai
3659,4540.0,5.0,2,12935221,Mumbai
3660,803.0,2.0,3,4003240,Chennai
3661,760.0,5.0,3,10462990,Vijayawada
3662,1368.0,3.0,4,6347418,Bangalore
3663,4348.0,1.0,3,13971533,Hyderabad
3664,3181.0,3.0,2,17016974,Hyderabad
3665,1693.0,1.0,3,19030739,Mumbai
3666,1207.0,5.0,3,22400460,Vijayawada
3667,2140.0,4.0,2,9375904,Vijayawada
3668,3475.0,2.0,3,8055706,Vijayawada
3669,3791.0,5.0,4,4004037,Hyderabad
3670,2437.0,1.0,2,20887071,Chennai
3671,,1.0,2,10962407,Hyderabad
3672,4359.0,1.0,1,12439642,Hyderabad
3673,3549.0,1.0,1,9294833,Hyderabad
3674,2703.0,2.0,2,4017850,Chennai
3675,965.0,3.0,2,4286655,Bangalore
3676,4175.0,4.0,1,16966041,Mumbai
3677,4799.0,,4,11092496,Bangalore
3678,4772.0,1.0,3,12854356,Bangalore
3679,4925.0,2.0,3,14014863,Hyderabad
3680,2978.0,5.0,3,3648652,Bangalore
3681,1805.0,1.0,2,6544661,Hyderabad
3682,4439.0,4.0,4,23873219,Hyderabad
3683,3335.0,1.0,1,9722819,Mumbai
3684,3947.0,4.0,4,13770292,Vijayawada
3685,2275.0,4.0,4,5918349,Hyderabad
3686,898.0,3.0,3,12690751,Bangalore
3687,1556.0,3.0,1,3267588,Mumbai
3688,1714.0,2.0,4,14265071,Bangalore
3689,3105.0,2.0,1,10099469,Vijayawada
3690,2074.0,4.0,2,4438493,Chennai
3691,4326.0,1.0,3,5984045,Vijayawada
3692,4071.0,5.0,1,19915703,Mumbai
3693,3428.0,5.0,2,16582712,Vijayawada
3694,3450.0,1.0,2,17745549,Vijayawada
3695,3106.0,1.0,2,16114706,Mumbai
3696,4370.0,3.0,4,2378269,Mumbai
3697,3564.0,5.0,4,1549314,Bangalore
3698,1549.0,4.0,3,15101360,Hyderabad
3699,3450.0,2.0,3,24086349,Chennai
3700,765.0,3.0,2,14966793,Chennai
3701,4086.0,5.0,3,13364437,Chennai
3702,3109.0,1.0,4,15568419,Vijayawada
3703,1519.0,5.0,3,13218858,Mumbai
3704,713.0,4.0,1,9033006,Mumbai
3705,4104.0,3.0,4,2929911,Mumbai
3706,,1.0,2,18606113,Hyderabad
3707,4439.0,4.0,2,3894538,Mumbai
3708,1858.0,2.0,3,18645622,Mumbai
3709,4026.0,3.0,4,13288604,Vijayawada
3710,1114.0,4.0,2,12871998,Bangalore
3711,3796.0,4.0,2,3958020,Chennai
3712,3184.0,1.0,4,3086444,Vijayawada
3713,667.0,2.0,4,24551744,Vijayawada
3714,2196.0,4.0,2,5274150,Vijayawada
3715,618.0,3.0,3,6576703,Chennai
3716,3330.0,4.0,3,22043653,Vijayawada
3717,,5.0,3,4192787,Bangalore
3718,1172.0,3.0,1,19399947,Mumbai
3719,2858.0,3.0,4,6440172,Bangalore
3720,3502.0,4.0,2,16586807,Mumbai
3721,1250.0,1.0,1,10003135,Mumbai
3722,3187.0,3.0,3,24798154,Vijayawada
3723,3862.0,5.0,1,4322097,Vijayawada
3724,1938.0,1.0,2,16378575,Chennai
3725,4234.0,1.0,2,20889921,Hyderabad
3726,3427.0,1.0,4,2226272,Bangalore
3727,2817.0,3.0,3,24067153,Chennai
3728,4139.0,1.0,3,23980425,Chennai
3729,1637.0,4.0,1,20583358,Bangalore
3730,4983.0,1.0,3,8862481,Bangalore
3731,4578.0,5.0,1,1639648,Mumbai
3732,3561.0,2.0,2,10327698,Hyderabad
3733,3826.0,,2,19796207,Vijayawada
3734,1698.0,3.0,2,13332825,Hyderabad
3735,2924.0,1.0,2,17346566,Hyderabad
3736,1539.0,1.0,2,6081024,Vijayawada
3737,4316.0,,1,23489462,Hyderabad
3738,4014.0,1.0,2,2355860,Chennai
3739,2048.0,5.0,1,6442312,Chennai
3740,1170.0,3.0,2,5698625,Vijayawada
3741,3504.0,2.0,1,6486512,Vijayawada
3742,,1.0,1,4623544,Bangalore
3743,1517.0,2.0,1,8069719,Bangalore
3744,,1.0,3,5331657,Hyderabad
3745,2278.0,3.0,1,7921534,Hyderabad
3746,1215.0,,1,4291108,Vijayawada
3747,2349.0,3.0,2,18592327,Hyderabad
3748,4425.0,2.0,1,16147709,Mumbai
3749,4788.0,1.0,1,5585572,Chennai
3750,3077.0,2.0,4,22285099,Hyderabad
3751,4105.0,5.0,3,15317990,Hyderabad
3752,4075.0,3.0,4,8848227,Bangalore
3753,1735.0,2.0,2,15082513,Mumbai
3754,,2.0,3,12764745,Hyderabad
3755,974.0,5.0,3,20068986,Chennai
3756,806.0,1.0,4,24606922,Hyderabad
3757,1919.0,2.0,3,2282129,Vijayawada
3758,1741.0,5.0,4,10822188,Mumbai
3759,3290.0,1.0,1,9691187,Hyderabad
3760,3855.0,1.0,4,8359186,Mumbai
3761,689.0,3.0,3,19855472,Hyderabad
3762,4708.0,5.0,3,9348225,Chennai
3763,3620.0,1.0,2,19842690,Chennai
3764,2457.0,3.0,2,15813954,Mumbai
3765,1404.0,4.0,2,21896005,Bangalore
3766,1544.0,5.0,2,16836117,Bangalore
3767,3389.0,4.0,3,2123761,Vijayawada
3768,4475.0,1.0,2,14011661,Bangalore
3769,2210.0,5.0,4,20841743,Mumbai
3770,3523.0,3.0,1,17734016,Bangalore
3771,4482.0,1.0,3,16977848,Vijayawada
3772,3821.0,5.0,2,23130192,Hyderabad
3773,4991.0,5.0,3,4953705,Bangalore
3774,2987.0,4.0,2,7271486,Mumbai
3775,1541.0,,3,13670987,Mumbai
3776,3166.0,3.0,2,3959288,Vijayawada
3777,1575.0,3.0,1,18081075,Vijayawada
3778,1554.0,1.0,2,7949720,Chennai
3779,1862.0,1.0,4,20220065,Chennai
3780,1543.0,2.0,3,2649302,Chennai
3781,2802.0,4.0,3,7880655,Hyderabad
3782,3927.0,1.0,4,18242926,Mumbai
3783,4874.0,1.0,4,3978491,Chennai
3784,2859.0,2.0,1,19307628,Mumbai
3785,2428.0,2.0,3,18445777,Vijayawada
3786,1857.0,5.0,1,21674075,Hyderabad
3787,1064.0,3.0,3,15501139,Vijayawada
3788,3894.0,4.0,3,16089301,Mumbai
3789,1830.0,5.0,1,11831789,Chennai
3790,3254.0,1.0,3,6246865,Vijayawada
3791,1484.0,2.0,3,17931553,Bangalore
3792,4405.0,3.0,1,6248065,Hyderabad
3793,4456.0,5.0,2,18862914,Mumbai
3794,3735.0,3.0,1,17881464,Chennai
3795,1524.0,2.0,3,6101199,Vijayawada
3796,2146.0,5.0,4,22826645,Hyderabad
3797,1694.0,5.0,2,24613982,Chennai
3798,3011.0,3.0,4,22030638,Vijayawada
3799,3217.0,2.0,2,14274667,Mumbai
3800,1362.0,1.0,4,7117789,Bangalore
3801,2923.0,5.0,2,10966617,Bangalore
3802,4745.0,1.0,1,24332461,Mumbai
3803,3375.0,2.0,2,23434044,Hyderabad
3804,3755.0,5.0,2,11651279,Mumbai
3805,4570.0,5.0,2,12650890,Vijayawada
3806,2640.0,1.0,3,20705797,Hyderabad
3807,1183.0,4.0,4,6122791,Bangalore
3808,4931.0,,1,11141647,Vijayawada
3809,2703.0,1.0,4,7640994,Chennai
3810,2542.0,4.0,4,16945057,Chennai
3811,709.0,2.0,1,1523439,Chennai
3812,791.0,2.0,3,11295154,Bangalore
3813,1503.0,5.0,2,12390077,Mumbai
3814,1461.0,3.0,3,14820591,Hyderabad
3815,,3.0,3,19763925,Bangalore
3816,1249.0,5.0,2,22826009,Vijayawada
3817,4734.0,3.0,4,6593659,Vijayawada
3818,4211.0,1.0,2,23341411,Chennai
3819,1236.0,1.0,1,18521577,Hyderabad
3820,1636.0,4.0,2,14818834,Chennai
3821,4731.0,4.0,4,19760204,Vijayawada
3822,2748.0,5.0,3,19183246,Vijayawada
3823,4465.0,,3,17118461,Mumbai
3824,,5.0,2,23345923,Mumbai
3825,4187.0,1.0,1,22920040,Mumbai
3826,3894.0,3.0,4,22967164,Chennai
3827,4861.0,5.0,3,24994287,Hyderabad
3828,3030.0,5.0,2,5457396,Mumbai
3829,2479.0,1.0,1,24006047,Bangalore
3830,,1.0,1,20067022,Mumbai
3831,4313.0,1.0,3,9969178,Chennai
3832,4726.0,3.0,3,17849549,Hyderabad
3833,4706.0,5.0,4,16498645,Mumbai
3834,2611.0,2.0,1,5426427,Hyderabad
3835,3973.0,2.0,4,2452573,Bangalore
3836,2743.0,5.0,1,20054398,Vijayawada
3837,3100.0,5.0,1,18971136,Hyderabad
3838,1889.0,5.0,2,7194166,Mumbai
3839,2047.0,5.0,3,1935643,Chennai
3840,3799.0,3.0,1,21286408,Chennai
3841,2543.0,2.0,4,4575152,Chennai
3842,3783.0,4.0,3,23068560,Chennai
3843,3816.0,2.0,4,9048352,Hyderabad
3844,3736.0,2.0,3,10255055,Chennai
3845,3918.0,1.0,3,6901882,Vijayawada
3846,3382.0,5.0,1,16145720,Bangalore
3847,1590.0,5.0,2,20235519,Hyderabad
3848,2753.0,5.0,1,12730162,Hyderabad
3849,825.0,1.0,3,11314615,Chennai
3850,1376.0,3.0,1,14876632,Chennai
3851,3437.0,3.0,1,21532514,Hyderabad
3852,1287.0,4.0,3,14964891,Chennai
3853,1129.0,3.0,3,14605611,Chennai
3854,4042.0,3.0,1,19931202,Chennai
3855,2753.0,5.0,1,17945518,Chennai
3856,1894.0,2.0,1,14991953,Chennai
3857,2126.0,3.0,4,22604159,Mumbai
3858,3496.0,,1,10460774,Mumbai
3859,3703.0,1.0,4,20423218,Mumbai
3860,3040.0,4.0,2,4515750,Hyderabad
3861,4735.0,1.0,4,13899812,Bangalore
3862,4402.0,5.0,1,17273753,Hyderabad
3863,1444.0,2.0,2,1558791,Mumbai
3864,1046.0,4.0,4,14879028,Hyderabad
3865,4515.0,1.0,4,12864975,Bangalore
3866,3709.0,3.0,3,9709842,Chennai
3867,1834.0,3.0,2,1639118,Vijayawada
3868,826.0,4.0,3,8768516,Mumbai
3869,4743.0,3.0,2,24222262,Mumbai
3870,3559.0,1.0,4,24832170,Bangalore
3871,2430.0,1.0,3,4226217,Chennai
3872,4379.0,3.0,1,24139736,Chennai
3873,786.0,3.0,4,12239924,Vijayawada
3874,3477.0,5.0,2,20747610,Chennai
3875,3135.0,2.0,2,18866568,Bangalore
3876,2532.0,4.0,3,11256512,Chennai
3877,3524.0,1.0,3,9916032,Bangalore
3878,1448.0,4.0,2,8526855,Mumbai
3879,2632.0,5.0,4,5304130,Mumbai
3880,1852.0,1.0,3,8804737,Mumbai
3881,2481.0,5.0,1,5144221,Hyderabad
3882,869.0,5.0,2,14352195,Mumbai
3883,,3.0,1,10161978,Bangalore
3884,3803.0,4.0,2,9207410,Vijayawada
3885,2174.0,4.0,1,22945034,Chennai
3886,3492.0,3.0,4,14428708,Mumbai
3887,2295.0,4.0,2,2540062,Hyderabad
3888,3858.0,3.0,4,6289239,Hyderabad
3889,3862.0,1.0,3,22015849,Bangalore
3890,2045.0,5.0,2,10049495,Vijayawada
3891,819.0,5.0,4,18153946,Mumbai
3892,652.0,4.0,1,23169110,Mumbai
3893,2357.0,2.0,4,15122631,Hyderabad
3894,2266.0,5.0,2,3317820,Bangalore
3895,3385.0,3.0,4,9549412,Hyderabad
3896,1319.0,2.0,1,24969882,Hyderabad
3897,1005.0,2.0,1,5173547,Vijayawada
3898,2894.0,5.0,1,24184799,Bangalore
3899,671.0,5.0,3,10642988,Vijayawada
3900,2653.0,5.0,2,6618037,Bangalore
3901,1829.0,3.0,1,21122030,Mumbai
3902,2167.0,2.0,3,11019308,Chennai
3903,4282.0,4.0,1,12467680,Chennai
3904,,3.0,4,19034974,Bangalore
3905,,1.0,2,17447114,Chennai
3906,1426.0,5.0,4,11975116,Hyderabad
3907,948.0,2.0,3,19204244,Mumbai
3908,4508.0,3.0,4,3328864,Mumbai
3909,907.0,1.0,4,5782378,Chennai
3910,4016.0,3.0,1,11045529,Bangalore
3911,2934.0,3.0,4,3004895,Hyderabad
3912,3409.0,4.0,1,6797083,Bangalore
3913,4158.0,4.0,1,24060299,Chennai
3914,4077.0,3.0,2,5662974,Mumbai
3915,3286.0,1.0,3,9810774,Mumbai
3916,3585.0,2.0,3,21903207,Bangalore
3917,875.0,2.0,3,16558948,Vijayawada
3918,3147.0,5.0,1,3719369,Bangalore
3919,3364.0,5.0,3,22617621,Vijayawada
3920,936.0,,1,14136432,Bangalore
3921,2573.0,3.0,2,7944489,Vijayawada
3922,3579.0,3.0,3,10832947,Vijayawada
3923,,4.0,1,15028141,Vijayawada
3924,1510.0,4.0,3,12797549,Vijayawada
3925,2596.0,5.0,3,14215228,Hyderabad
3926,3729.0,2.0,2,18345168,Vijayawada
3927,4804.0,3.0,4,17276701,Vijayawada
3928,4357.0,2.0,3,14875834,Mumbai
3929,927.0,1.0,2,7259951,Hyderabad
3930,2399.0,2.0,3,22024451,Vijayawada
3931,914.0,1.0,3,13826607,Chennai
3932,4145.0,4.0,3,6767872,Hyderabad
3933,1734.0,4.0,3,7380322,Mumbai
3934,3346.0,5.0,4,14337078,Bangalore
3935,2120.0,2.0,4,20550378,Mumbai
3936,755.0,2.0,3,10850847,Mumbai
3937,2324.0,1.0,3,15759089,Hyderabad
3938,3943.0,4.0,2,17931080,Hyderabad
3939,1486.0,1.0,2,22467851,Chennai
3940,3673.0,,1,18482748,Chennai
3941,3405.0,1.0,4,6344218,Hyderabad
3942,1321.0,4.0,3,24519057,Hyderabad
3943,1512.0,1.0,4,7553572,Hyderabad
3944,3957.0,4.0,2,8506423,Bangalore
3945,,1.0,4,10999036,Mumbai
3946,4708.0,2.0,4,1977563,Chennai
3947,1097.0,5.0,3,10060871,Chennai
3948,2356.0,1.0,3,4522488,Vijayawada
3949,1717.0,5.0,2,22984799,Bangalore
3950,4009.0,2.0,3,18982130,Hyderabad
3951,3428.0,2.0,2,21118215,Hyderabad
3952,2247.0,4.0,2,6010465,Bangalore
3953,3583.0,5.0,1,19776306,Chennai
3954,742.0,3.0,1,22916125,Hyderabad
3955,3361.0,4.0,1,19005882,Vijayawada
3956,4035.0,5.0,4,13509644,Chennai
3957,3031.0,1.0,1,10493526,Mumbai
3958,2448.0,1.0,3,10879583,Bangalore
3959,3296.0,2.0,3,24243667,Chennai
3960,2317.0,3.0,1,22071362,Mumbai
3961,3672.0,1.0,4,6885192,Vijayawada
3962,1667.0,5.0,2,20308388,Bangalore
3963,3386.0,5.0,4,4059909,Hyderabad
3964,4391.0,1.0,4,10601949,Hyderabad
3965,1888.0,5.0,2,19212052,Mumbai
3966,4471.0,5.0,2,16337972,Chennai
3967,2406.0,2.0,2,20650900,Vijayawada
3968,2104.0,3.0,3,8035791,Mumbai
3969,3908.0,2.0,2,10414590,Vijayawada
3970,3551.0,,2,6870607,Vijayawada
3971,671.0,5.0,4,10892789,Vijayawada
3972,2290.0,3.0,4,5520362,Bangalore
3973,1944.0,5.0,1,19849680,Mumbai
3974,3903.0,5.0,4,17540078,Bangalore
3975,3713.0,2.0,2,12548817,Chennai
3976,1482.0,,3,6126940,Chennai
3977,4834.0,4.0,4,15506921,Hyderabad
3978,3262.0,1.0,4,8942917,Hyderabad
3979,2104.0,4.0,2,24082239,Hyderabad
3980,3063.0,4.0,4,17885460,Chennai
3981,3153.0,3.0,4,4169086,Vijayawada
3982,1332.0,5.0,2,21857412,Vijayawada
3983,2348.0,5.0,4,16294011,Mumbai
3984,4524.0,5.0,3,11996670,Chennai
3985,1023.0,1.0,1,4081517,Hyderabad
3986,4078.0,3.0,4,9599542,Chennai
3987,2191.0,3.0,3,16974959,Vijayawada
3988,1092.0,5.0,4,6352033,Vijayawada
3989,,,1,17647237,Bangalore
3990,1098.0,1.0,2,23370248,Bangalore
3991,,4.0,1,17721042,Mumbai
3992,2568.0,2.0,4,5693319,Chennai
3993,4922.0,3.0,1,12273311,Bangalore
3994,2786.0,3.0,1,21589955,Bangalore
3995,1416.0,4.0,2,15067992,Chennai
3996,3820.0,,4,11196337,Vijayawada
3997,2073.0,3.0,1,11356570,Mumbai
3998,1686.0,4.0,1,6290500,Mumbai
3999,4799.0,1.0,2,24693178,Mumbai
4000,2474.0,4.0,3,16464577,Bangalore
4001,1470.0,1.0,4,16220797,Vijayawada
4002,2642.0,5.0,3,20199460,Mumbai
4003,872.0,1.0,3,4359281,Chennai
4004,1629.0,2.0,2,16836013,Mumbai
4005,3818.0,5.0,2,4469137,Hyderabad
4006,4669.0,4.0,4,6433574,Vijayawada
4007,1651.0,5.0,3,11287763,Hyderabad
4008,4633.0,5.0,1,2597584,Vijayawada
4009,2173.0,4.0,3,16051858,Chennai
4010,3790.0,4.0,2,4960762,Bangalore
4011,4988.0,2.0,1,10266011,Bangalore
4012,4397.0,4.0,1,19772382,Vijayawada
4013,,3.0,2,11228732,Mumbai
4014,4347.0,3.0,1,20701735,Hyderabad
4015,2705.0,2.0,3,19305728,Chennai
4016,907.0,1.0,2,14869981,Mumbai
4017,3959.0,1.0,4,8536968,Bangalore
4018,3776.0,3.0,2,16458036,Mumbai
4019,1851.0,4.0,4,16806328,Hyderabad
4020,3347.0,2.0,4,8347946,Bangalore
4021,2117.0,1.0,2,11028595,Vijayawada
4022,1978.0,1.0,2,17882616,Chennai
4023,2561.0,5.0,4,17528263,Chennai
4024,4905.0,3.0,4,16988523,Bangalore
4025,3463.0,4.0,1,4613119,Vijayawada
4026,3256.0,2.0,2,18582272,Hyderabad
4027,3094.0,1.0,2,18783529,Chennai
4028,4605.0,5.0,1,14453283,Bangalore
4029,4163.0,3.0,2,22957294,Chennai
4030,1522.0,3.0,1,5896850,Vijayawada
4031,4832.0,2.0,1,20484026,Hyderabad
4032,,1.0,2,22046116,Vijayawada
4033,783.0,2.0,3,16736561,Mumbai
4034,3958.0,,4,6407227,Vijayawada
4035,1998.0,5.0,2,4440322,Vijayawada
4036,3396.0,3.0,3,10816053,Chennai
4037,1136.0,4.0,1,9996574,Vijayawada
4038,1873.0,3.0,3,23164707,Bangalore
4039,3567.0,3.0,2,10065905,Chennai
4040,3649.0,5.0,2,4289608,Chennai
4041,1696.0,4.0,3,10594514,Mumbai
4042,1905.0,1.0,2,19717193,Bangalore
4043,1515.0,4.0,4,18888000,Vijayawada
4044,3681.0,1.0,3,6379932,Mumbai
4045,4847.0,4.0,1,7483594,Bangalore
4046,1628.0,2.0,3,19037613,Mumbai
4047,2577.0,4.0,3,22581598,Hyderabad
4048,3954.0,5.0,3,18016937,Vijayawada
4049,3111.0,,3,10331700,Mumbai
4050,,3.0,1,4479631,Hyderabad
4051,1786.0,5.0,1,6383143,Vijayawada
4052,4800.0,1.0,1,16308927,Mumbai
4053,,1.0,3,16220542,Mumbai
4054,2998.0,3.0,4,16339638,Mumbai
4055,,2.0,4,19052344,Mumbai
4056,4782.0,5.0,1,13932518,Chennai
4057,2311.0,3.0,4,9115570,Mumbai
4058,2830.0,3.0,4,12650382,Chennai
4059,728.0,2.0,4,10571309,Chennai
4060,1869.0,5.0,4,16438496,Hyderabad
4061,4272.0,3.0,4,6851804,Vijayawada
4062,2201.0,2.0,2,22208428,Chennai
4063,4570.0,5.0,1,9435922,Bangalore
4064,4844.0,4.0,3,9860334,Chennai
4065,1227.0,1.0,4,9522115,Bangalore
4066,,2.0,2,11137364,Hyderabad
4067,2644.0,1.0,3,12850398,Bangalore
4068,4152.0,4.0,2,15060514,Hyderabad
4069,2941.0,3.0,4,12079135,Hyderabad
4070,3814.0,3.0,4,17670563,Hyderabad
4071,849.0,5.0,4,8495844,Bangalore
4072,3525.0,2.0,4,3920056,Bangalore
4073,1574.0,2.0,3,3214185,Hyderabad
4074,,,3,3170411,Hyderabad
4075,1583.0,1.0,2,19631775,Vijayawada
4076,1488.0,3.0,1,13794773,Hyderabad
4077,3537.0,3.0,4,13598297,Mumbai
4078,,2.0,2,16707994,Vijayawada
4079,3272.0,2.0,2,16055330,Vijayawada
4080,,5.0,2,16687930,Vijayawada
4081,,4.0,4,21736849,Mumbai
4082,2587.0,1.0,4,12519670,Vijayawada
4083,690.0,4.0,2,7310041,Vijayawada
4084,1129.0,4.0,4,19037120,Bangalore
4085,4659.0,2.0,2,10984749,Bangalore
4086,3373.0,2.0,3,24183262,Hyderabad
4087,2286.0,2.0,4,12924734,Hyderabad
4088,791.0,4.0,3,4491992,Chennai
4089,2586.0,1.0,1,14699051,Mumbai
4090,4223.0,2.0,4,23181634,Bangalore
4091,2785.0,3.0,1,20205553,Hyderabad
4092,,1.0,2,14210548,Mumbai
4093,,3.0,4,9837388,Vijayawada
4094,4898.0,1.0,4,12401481,Mumbai
4095,4887.0,2.0,4,20140512,Bangalore
4096,2652.0,5.0,1,5419144,Chennai
4097,3908.0,2.0,1,12043086,Bangalore
4098,2316.0,4.0,2,16146038,Hyderabad
4099,910.0,4.0,3,17302950,Hyderabad
4100,1860.0,1.0,3,20617783,Mumbai
4101,,4.0,1,23278969,Bangalore
4102,3868.0,2.0,4,5040765,Hyderabad
4103,,3.0,3,15706113,Vijayawada
4104,3399.0,2.0,3,21506501,Vijayawada
4105,959.0,1.0,1,12173220,Chennai
4106,3466.0,4.0,2,22481892,Mumbai
4107,2611.0,3.0,1,6027781,Hyderabad
4108,4606.0,5.0,1,8880889,Chennai
4109,2225.0,3.0,4,20163996,Vijayawada
4110,3364.0,3.0,1,6409334,Chennai
4111,1490.0,2.0,4,1595856,Chennai
4112,1331.0,,2,12410237,Hyderabad
4113,4561.0,1.0,4,9552546,Hyderabad
4114,3104.0,1.0,2,19069755,Hyderabad
4115,1214.0,3.0,2,23293513,Mumbai
4116,,3.0,2,22679266,Chennai
4117,2319.0,4.0,1,20016420,Chennai
4118,2187.0,5.0,4,11362008,Mumbai
4119,2211.0,3.0,3,24544265,Vijayawada
4120,1496.0,4.0,1,15562397,Bangalore
4121,877.0,5.0,2,12766745,Vijayawada
4122,2236.0,1.0,3,4335512,Mumbai
4123,2758.0,4.0,1,18925647,Chennai
4124,3032.0,5.0,3,24196704,Chennai
4125,4504.0,4.0,2,13268165,Hyderabad
4126,3862.0,3.0,3,2305064,Hyderabad
4127,2049.0,2.0,3,18551460,Chennai
4128,1832.0,1.0,2,13344410,Chennai
4129,4717.0,3.0,3,14018701,Hyderabad
4130,1277.0,3.0,1,3805129,Hyderabad
4131,3258.0,5.0,3,10357700,Vijayawada
4132,,4.0,4,18356160,Chennai
4133,4358.0,1.0,1,12429816,Chennai
4134,,3.0,3,11874057,Mumbai
4135,3249.0,5.0,4,20261756,Vijayawada
4136,1256.0,1.0,4,23087449,Bangalore
4137,765.0,4.0,4,9461240,Bangalore
4138,1189.0,3.0,3,23390485,Bangalore
4139,3421.0,3.0,2,15698138,Hyderabad
4140,4858.0,,4,10933341,Bangalore
4141,1862.0,,2,9730798,Mumbai
4142,671.0,1.0,1,20002147,Hyderabad
4143,4116.0,1.0,2,5964165,Hyderabad
4144,4180.0,1.0,2,19535731,Bangalore
4145,868.0,5.0,2,9050576,Hyderabad
4146,2376.0,2.0,2,23059830,Vijayawada
4147,3062.0,5.0,2,3781892,Vijayawada
4148,1868.0,3.0,1,17280285,Bangalore
4149,1615.0,5.0,1,2315982,Mumbai
4150,,4.0,2,22950887,Hyderabad
